Date,Hour,Occupation,Energy consumption [kwh],Week_day,Month
2020-09-28,11,222.5,445.58200000003364,Monday,September
2020-09-28,12,156.0,438.76133333332444,Monday,September
2020-09-28,13,111.0,440.7440000000216,Monday,September
2020-09-28,14,63.5,419.8226666666373,Monday,September
2020-09-28,15,222.0,421.70733333331685,Monday,September
2020-09-28,16,209.0,421.3260000000475,Monday,September
2020-09-28,17,25.0,419.6153333332855,Monday,September
2020-09-28,18,25.0,245.94533333333675,Monday,September
2020-09-28,19,0.0,204.92466666666633,Monday,September
2020-09-28,20,0.0,202.84133333336797,Monday,September
2020-09-28,21,0.0,194.93866666665224,Monday,September
2020-09-28,22,0.0,188.1439999999905,Monday,September
2020-09-28,23,0.0,178.44666666670236,Monday,September
2020-09-29,0,0.0,174.39933333332883,Tuesday,September
2020-09-29,1,0.0,174.571333333326,Tuesday,September
2020-09-29,2,0.0,175.59466666667333,Tuesday,September
2020-09-29,3,0.0,178.62457142854828,Tuesday,September
2020-09-29,4,0.0,173.11409523807677,Tuesday,September
2020-09-29,5,0.0,177.47200000004375,Tuesday,September
2020-09-29,6,0.0,191.12666666666044,Tuesday,September
2020-09-29,7,0.0,259.8413333333408,Tuesday,September
2020-09-29,8,219.0,387.12466666664307,Tuesday,September
2020-09-29,9,492.0,388.9179999999896,Tuesday,September
2020-09-29,10,524.5,384.965333333367,Tuesday,September
2020-09-29,11,358.0,396.80066666666727,Tuesday,September
2020-09-29,12,175.5,394.61200000000343,Tuesday,September
2020-09-29,13,159.0,396.1219999999855,Tuesday,September
2020-09-29,14,90.0,401.6319999999871,Tuesday,September
2020-09-29,15,221.0,406.5480000000098,Tuesday,September
2020-09-29,16,221.0,398.10799999999193,Tuesday,September
2020-09-29,17,28.0,372.57466666666636,Tuesday,September
2020-09-29,18,28.0,210.12133333332216,Tuesday,September
2020-09-29,19,0.0,184.3906666666735,Tuesday,September
2020-09-29,20,0.0,184.6533333333636,Tuesday,September
2020-09-29,21,0.0,184.1359999999559,Tuesday,September
2020-09-29,22,0.0,176.36599999999163,Tuesday,September
2020-09-29,23,0.0,165.65400000002313,Tuesday,September
2020-09-30,0,0.0,161.70266666664975,Wednesday,September
2020-09-30,1,0.0,160.43066666667582,Wednesday,September
2020-09-30,2,0.0,161.7046666666516,Wednesday,September
2020-09-30,3,0.0,162.88466666668344,Wednesday,September
2020-09-30,4,0.0,163.50866666667474,Wednesday,September
2020-09-30,5,0.0,173.7313333333276,Wednesday,September
2020-09-30,6,0.0,186.45200000000577,Wednesday,September
2020-09-30,7,0.0,262.98666666666975,Wednesday,September
2020-09-30,8,162.0,376.77066666667037,Wednesday,September
2020-09-30,9,354.0,382.4173333333339,Wednesday,September
2020-09-30,10,363.0,384.03466666667566,Wednesday,September
2020-09-30,11,272.5,400.6759999999738,Wednesday,September
2020-09-30,12,140.0,391.06666666669764,Wednesday,September
2020-09-30,13,59.5,398.77733333331224,Wednesday,September
2020-09-30,14,34.0,414.7886666666678,Wednesday,September
2020-09-30,15,141.0,425.0180000000206,Wednesday,September
2020-09-30,16,128.0,415.8419999999499,Wednesday,September
2020-09-30,17,95.0,394.9940000000293,Wednesday,September
2020-09-30,18,95.0,212.1253333333181,Wednesday,September
2020-09-30,19,0.0,188.2013333333307,Wednesday,September
2020-09-30,20,0.0,182.78933333335834,Wednesday,September
2020-09-30,21,0.0,181.76266666668235,Wednesday,September
2020-09-30,22,0.0,175.73333333331004,Wednesday,September
2020-09-30,23,0.0,167.44933333332494,Wednesday,September
2020-10-01,0,0.0,164.15200000002127,Thursday,October
2020-10-01,1,0.0,164.05666666665348,Thursday,October
2020-10-01,2,0.0,164.0860000000219,Thursday,October
2020-10-01,3,0.0,167.85999999999765,Thursday,October
2020-10-01,4,0.0,170.31333333331472,Thursday,October
2020-10-01,5,0.0,176.19866666666542,Thursday,October
2020-10-01,6,0.0,194.0680000000051,Thursday,October
2020-10-01,7,0.0,300.0213333333377,Thursday,October
2020-10-01,8,173.5,376.2313333333198,Thursday,October
2020-10-01,9,370.5,393.05466666664773,Thursday,October
2020-10-01,10,366.5,395.28999999999843,Thursday,October
2020-10-01,11,189.5,403.17066666667034,Thursday,October
2020-10-01,12,65.5,405.5280000000222,Thursday,October
2020-10-01,13,103.0,428.88933333331175,Thursday,October
2020-10-01,14,57.5,429.2413333333757,Thursday,October
2020-10-01,15,180.0,440.0806666666215,Thursday,October
2020-10-01,16,168.0,418.3753333333569,Thursday,October
2020-10-01,17,59.0,397.4133333333186,Thursday,October
2020-10-01,18,59.0,217.56333333332634,Thursday,October
2020-10-01,19,0.0,191.2593333333265,Thursday,October
2020-10-01,20,0.0,189.48200000000654,Thursday,October
2020-10-01,21,0.0,184.28266666668932,Thursday,October
2020-10-01,22,0.0,177.51200000001893,Thursday,October
2020-10-01,23,0.0,169.1073333333169,Thursday,October
2020-10-02,0,0.0,166.1593333333498,Friday,October
2020-10-02,1,0.0,168.79799999995157,Friday,October
2020-10-02,2,0.0,164.27733333338207,Friday,October
2020-10-02,3,0.0,167.0639999999587,Friday,October
2020-10-02,4,0.0,166.84133333336018,Friday,October
2020-10-02,5,0.0,182.18400000000062,Friday,October
2020-10-02,6,0.0,198.28666666665427,Friday,October
2020-10-02,7,0.0,301.910666666696,Friday,October
2020-10-02,8,171.0,382.4133333332837,Friday,October
2020-10-02,9,268.0,396.4213333333648,Friday,October
2020-10-02,10,212.5,418.59666666663634,Friday,October
2020-10-02,11,192.0,419.11800000001676,Friday,October
2020-10-02,12,128.0,401.3173333333223,Friday,October
2020-10-02,13,72.5,391.40933333334203,Friday,October
2020-10-02,14,21.0,374.9073333333207,Friday,October
2020-10-02,15,207.0,361.88866666671044,Friday,October
2020-10-02,16,211.0,335.7933333332883,Friday,October
2020-10-02,17,25.0,318.233333333376,Friday,October
2020-10-02,18,25.0,193.26799999995856,Friday,October
2020-10-02,19,0.0,171.22399999999905,Friday,October
2020-10-02,20,0.0,161.95799999999969,Friday,October
2020-10-02,21,0.0,156.41933333333193,Friday,October
2020-10-02,22,0.0,153.49400000002157,Friday,October
2020-10-02,23,0.0,150.13400000000837,Friday,October
2020-10-03,0,0.0,147.84600000001956,Saturday,October
2020-10-03,1,0.0,150.92866666661962,Saturday,October
2020-10-03,2,0.0,147.25066666670998,Saturday,October
2020-10-03,3,0.0,150.7026666666536,Saturday,October
2020-10-03,4,0.0,148.25066666665953,Saturday,October
2020-10-03,5,0.0,150.36133333332836,Saturday,October
2020-10-03,6,0.0,148.3966666666713,Saturday,October
2020-10-03,7,0.0,146.78466666668731,Saturday,October
2020-10-03,8,0.0,144.57866666667397,Saturday,October
2020-10-03,9,0.0,148.29599999999627,Saturday,October
2020-10-03,10,0.0,150.44399999994783,Saturday,October
2020-10-03,11,0.0,153.96400000000526,Saturday,October
2020-10-03,12,0.0,153.2359999999947,Saturday,October
2020-10-03,13,0.0,148.08000000003958,Saturday,October
2020-10-03,14,0.0,152.16533333330105,Saturday,October
2020-10-03,15,0.0,152.05466666668264,Saturday,October
2020-10-03,16,0.0,152.9,Saturday,October
2020-10-03,17,0.0,152.6,Saturday,October
2020-10-03,18,0.0,154.28266666665053,Saturday,October
2020-10-03,19,0.0,152.02000000003028,Saturday,October
2020-10-03,20,0.0,154.9866666666814,Saturday,October
2020-10-03,21,0.0,153.2986666666499,Saturday,October
2020-10-03,22,0.0,152.82866666663128,Saturday,October
2020-10-03,23,0.0,152.25800000000746,Saturday,October
2020-10-04,0,0.0,151.4226666666645,Sunday,October
2020-10-04,1,0.0,151.28266666667767,Sunday,October
2020-10-04,2,0.0,150.13466666668344,Sunday,October
2020-10-04,3,0.0,150.09133333335242,Sunday,October
2020-10-04,4,0.0,150.1259999999505,Sunday,October
2020-10-04,5,0.0,151.5241904761983,Sunday,October
2020-10-04,6,0.0,150.82380952382698,Sunday,October
2020-10-04,7,0.0,148.9100000000035,Sunday,October
2020-10-04,8,0.0,141.89666666666548,Sunday,October
2020-10-04,9,0.0,147.4053333333538,Sunday,October
2020-10-04,10,0.0,148.5226666666645,Sunday,October
2020-10-04,11,0.0,151.47866666667397,Sunday,October
2020-10-04,12,0.0,151.5599999999827,Sunday,October
2020-10-04,13,0.0,156.61399999999307,Sunday,October
2020-10-04,14,0.0,155.42533333332588,Sunday,October
2020-10-04,15,0.0,156.17399999997576,Sunday,October
2020-10-04,16,0.0,155.44666666670625,Sunday,October
2020-10-04,17,0.0,151.46933333332805,Sunday,October
2020-10-04,18,0.0,153.92533333333364,Sunday,October
2020-10-04,19,0.0,153.41499999999556,Sunday,October
2020-10-04,20,0.0,152.19300000000027,Sunday,October
2020-10-04,21,0.0,153.8966666666403,Sunday,October
2020-10-04,22,0.0,157.26066666668822,Sunday,October
2020-10-04,23,0.0,156.39066666664633,Sunday,October
2020-10-05,0,0.0,155.14933333334437,Monday,October
2020-10-05,1,0.0,152.7013333333501,Monday,October
2020-10-05,2,0.0,152.72466666668575,Monday,October
2020-10-05,3,0.0,152.86199999995296,Monday,October
2020-10-05,4,0.0,155.7226666667033,Monday,October
2020-10-05,5,0.0,167.76266666665518,Monday,October
2020-10-05,6,0.0,188.27999999998914,Monday,October
2020-10-05,7,0.0,261.6493333333637,Monday,October
2020-10-05,8,165.5,378.1640000000014,Monday,October
2020-10-05,9,300.0,371.9606666666223,Monday,October
2020-10-05,10,261.5,367.4780000000416,Monday,October
2020-10-05,11,222.5,390.28399999996566,Monday,October
2020-10-05,12,156.0,395.4160000000071,Monday,October
2020-10-05,13,111.0,396.0920000000042,Monday,October
2020-10-05,14,63.5,392.39466666669273,Monday,October
2020-10-05,15,222.0,382.7079999999764,Monday,October
2020-10-05,16,209.0,363.33066666666025,Monday,October
2020-10-05,17,25.0,341.89866666667706,Monday,October
2020-10-05,18,25.0,211.0200000000031,Monday,October
2020-10-05,19,0.0,191.04599999999627,Monday,October
2020-10-05,20,0.0,180.5299999999969,Monday,October
2020-10-05,21,0.0,175.78999999997515,Monday,October
2020-10-05,22,0.0,170.62333333333567,Monday,October
2020-10-05,23,0.0,161.18066666666806,Monday,October
2020-10-06,0,0.0,156.8420000000003,Tuesday,October
2020-10-06,1,0.0,156.6486666666887,Tuesday,October
2020-10-06,2,0.0,156.09666666669074,Tuesday,October
2020-10-06,3,0.0,155.51866666664137,Tuesday,October
2020-10-06,4,0.0,158.75466666666324,Tuesday,October
2020-10-06,5,0.0,169.36266666669397,Tuesday,October
2020-10-06,6,0.0,191.30266666661868,Tuesday,October
2020-10-06,7,0.0,266.71600000000325,Tuesday,October
2020-10-06,8,219.0,338.66000000002094,Tuesday,October
2020-10-06,9,492.0,368.85200000000185,Tuesday,October
2020-10-06,10,524.5,411.87200000002053,Tuesday,October
2020-10-06,11,358.0,384.8186666666647,Tuesday,October
2020-10-06,12,175.5,366.6393333332846,Tuesday,October
2020-10-06,13,159.0,362.2406666666851,Tuesday,October
2020-10-06,14,90.0,345.56400000001304,Tuesday,October
2020-10-06,15,221.0,339.73200000001816,Tuesday,October
2020-10-06,16,221.0,318.1226666666412,Tuesday,October
2020-10-06,17,28.0,302.2400000000023,Tuesday,October
2020-10-06,18,28.0,200.05733333332466,Tuesday,October
2020-10-06,19,0.0,180.69533333336392,Tuesday,October
2020-10-06,20,0.0,177.67266666664509,Tuesday,October
2020-10-06,21,0.0,169.1593333333071,Tuesday,October
2020-10-06,22,0.0,165.68800000005092,Tuesday,October
2020-10-06,23,0.0,159.51266666662025,Tuesday,October
2020-10-07,0,0.0,153.90666666669617,Wednesday,October
2020-10-07,1,0.0,153.7053333333383,Wednesday,October
2020-10-07,2,0.0,156.27666666665658,Wednesday,October
2020-10-07,3,0.0,156.1806666666409,Wednesday,October
2020-10-07,4,0.0,155.44800000000203,Wednesday,October
2020-10-07,5,0.0,173.6626666667095,Wednesday,October
2020-10-07,6,0.0,189.9946666666423,Wednesday,October
2020-10-07,7,0.0,239.7346666666446,Wednesday,October
2020-10-07,8,162.0,322.6400000000062,Wednesday,October
2020-10-07,9,354.0,396.4553333333771,Wednesday,October
2020-10-07,10,363.0,374.4279999999795,Wednesday,October
2020-10-07,11,272.5,362.2753333333336,Wednesday,October
2020-10-07,12,140.0,366.23466666668344,Wednesday,October
2020-10-07,13,59.5,369.26933333331255,Wednesday,October
2020-10-07,14,34.0,352.41333333336127,Wednesday,October
2020-10-07,15,141.0,336.41866666666465,Wednesday,October
2020-10-07,16,128.0,332.29199999994984,Wednesday,October
2020-10-07,17,95.0,318.7186666667151,Wednesday,October
2020-10-07,18,95.0,203.80266666664585,Wednesday,October
2020-10-07,19,0.0,181.76533333332046,Wednesday,October
2020-10-07,20,0.0,176.67266666667615,Wednesday,October
2020-10-07,21,0.0,168.34733333333082,Wednesday,October
2020-10-07,22,0.0,162.76466666667258,Wednesday,October
2020-10-07,23,0.0,155.15399999997268,Wednesday,October
2020-10-08,0,0.0,152.89666666668685,Thursday,October
2020-10-08,1,0.0,151.34600000002732,Thursday,October
2020-10-08,2,0.0,150.63800000000435,Thursday,October
2020-10-08,3,0.0,151.61533333327776,Thursday,October
2020-10-08,4,0.0,154.85000000003103,Thursday,October
2020-10-08,5,0.0,169.82733333333164,Thursday,October
2020-10-08,6,0.0,187.40599999997065,Thursday,October
2020-10-08,7,0.0,238.63666666667362,Thursday,October
2020-10-08,8,209.0,325.7213333333338,Thursday,October
2020-10-08,9,406.0,350.07600000001645,Thursday,October
2020-10-08,10,366.5,351.6746666666664,Thursday,October
2020-10-08,11,189.5,354.4560000000056,Thursday,October
2020-10-08,12,82.0,348.7013333333113,Thursday,October
2020-10-08,13,136.0,352.6906666666929,Thursday,October
2020-10-08,14,74.0,338.09733333330365,Thursday,October
2020-10-08,15,180.0,332.9206666666937,Thursday,October
2020-10-08,16,168.0,329.8193333333513,Thursday,October
2020-10-08,17,59.0,314.83066666662535,Thursday,October
2020-10-08,18,59.0,206.80533333334606,Thursday,October
2020-10-08,19,0.0,186.46466666667254,Thursday,October
2020-10-08,20,0.0,180.0353333333352,Thursday,October
2020-10-08,21,0.0,169.0500000000233,Thursday,October
2020-10-08,22,0.0,168.4019999999902,Thursday,October
2020-10-08,23,0.0,159.14066666667736,Thursday,October
2020-10-09,0,0.0,154.89399999994782,Friday,October
2020-10-09,1,0.0,156.15733333336345,Friday,October
2020-10-09,2,0.0,155.06399999999752,Friday,October
2020-10-09,3,0.0,156.21999999997206,Friday,October
2020-10-09,4,0.0,156.79600000002733,Friday,October
2020-10-09,5,0.0,172.11600000000328,Friday,October
2020-10-09,6,0.0,188.46666666668995,Friday,October
2020-10-09,7,0.0,275.0226666666645,Friday,October
2020-10-09,8,171.0,333.137333333306,Friday,October
2020-10-09,9,268.0,351.3160000000032,Friday,October
2020-10-09,10,212.5,373.00133333333457,Friday,October
2020-10-09,11,192.0,369.24800000001756,Friday,October
2020-10-09,12,128.0,351.79866666665765,Friday,October
2020-10-09,13,72.5,346.13533333330025,Friday,October
2020-10-09,14,21.0,334.4980000000292,Friday,October
2020-10-09,15,207.0,317.7979999999981,Friday,October
2020-10-09,16,211.0,306.52333333332786,Friday,October
2020-10-09,17,25.0,330.3253333333336,Friday,October
2020-10-09,18,25.0,197.91066666666492,Friday,October
2020-10-09,19,0.0,179.49999999998448,Friday,October
2020-10-09,20,0.0,173.17933333337618,Friday,October
2020-10-09,21,0.0,162.61999999997207,Friday,October
2020-10-09,22,0.0,161.78133333331596,Friday,October
2020-10-09,23,0.0,161.00066666666729,Friday,October
2020-10-10,0,0.0,159.08200000002205,Saturday,October
2020-10-10,1,0.0,156.2913333333369,Saturday,October
2020-10-10,2,0.0,156.8319999999716,Saturday,October
2020-10-10,3,0.0,155.73866666671043,Saturday,October
2020-10-10,4,0.0,157.92533333333367,Saturday,October
2020-10-10,5,0.0,156.92533333331423,Saturday,October
2020-10-10,6,0.0,157.52799999997563,Saturday,October
2020-10-10,7,0.0,155.6840000000433,Saturday,October
2020-10-10,8,0.0,153.12599999995825,Saturday,October
2020-10-10,9,0.0,151.17933333335677,Saturday,October
2020-10-10,10,0.0,153.73333333333335,Saturday,October
2020-10-10,11,0.0,158.4373333333293,Saturday,October
2020-10-10,12,0.0,155.98933333333505,Saturday,October
2020-10-10,13,0.0,153.15933333335755,Saturday,October
2020-10-10,14,0.0,154.30400000000373,Saturday,October
2020-10-10,15,0.0,152.03733333332931,Saturday,October
2020-10-10,16,0.0,153.1566666666263,Saturday,October
2020-10-10,17,0.0,150.874666666678,Saturday,October
2020-10-10,18,0.0,152.60066666667117,Saturday,October
2020-10-10,19,0.0,154.3926666666909,Saturday,October
2020-10-10,20,0.0,155.70066666666727,Saturday,October
2020-10-10,21,0.0,154.80199999998246,Saturday,October
2020-10-10,22,0.0,154.83599999998697,Saturday,October
2020-10-10,23,0.0,156.2693333333397,Saturday,October
2020-10-11,0,0.0,147.98799999997718,Sunday,October
2020-10-11,1,0.0,151.62533333338408,Sunday,October
2020-10-11,2,0.0,149.9519999999747,Sunday,October
2020-10-11,3,0.0,149.12399999999906,Sunday,October
2020-10-11,4,0.0,150.57733333334326,Sunday,October
2020-10-11,5,0.0,149.13599999999084,Sunday,October
2020-10-11,6,0.0,148.83399999996956,Sunday,October
2020-10-11,7,0.0,146.90866666669027,Sunday,October
2020-10-11,8,0.0,143.92399999998355,Sunday,October
2020-10-11,9,0.0,144.42533333333364,Sunday,October
2020-10-11,10,0.0,145.30533333333054,Sunday,October
2020-10-11,11,0.0,147.43333333333334,Sunday,October
2020-10-11,12,0.0,148.79866666668482,Sunday,October
2020-10-11,13,0.0,153.42933333331797,Sunday,October
2020-10-11,14,0.0,153.66533333335147,Sunday,October
2020-10-11,15,0.0,152.06666666666666,Sunday,October
2020-10-11,16,0.0,150.97333333331238,Sunday,October
2020-10-11,17,0.0,153.93333333333334,Sunday,October
2020-10-11,18,0.0,151.26666666666665,Sunday,October
2020-10-11,19,0.0,150.4500000000233,Sunday,October
2020-10-11,20,0.0,152.1913333333408,Sunday,October
2020-10-11,21,0.0,152.61466666666092,Sunday,October
2020-10-11,22,0.0,148.93733333330601,Sunday,October
2020-10-11,23,0.0,151.66666666668218,Sunday,October
2020-10-12,0,0.0,150.07466666668188,Monday,October
2020-10-12,1,0.0,147.3173333333262,Monday,October
2020-10-12,2,0.0,148.64266666667535,Monday,October
2020-10-12,3,0.0,145.86533333331656,Monday,October
2020-10-12,4,0.0,146.47066666669755,Monday,October
2020-10-12,5,0.0,147.32466666666636,Monday,October
2020-10-12,6,0.0,149.46199999997236,Monday,October
2020-10-12,7,0.0,198.47133333336095,Monday,October
2020-10-12,8,0.0,238.35533333331114,Monday,October
2020-10-12,9,0.0,240.8346666666912,Monday,October
2020-10-12,10,0.0,247.60399999999987,Monday,October
2020-10-12,11,0.0,245.9199999999837,Monday,October
2020-10-12,12,0.0,249.83333333330617,Monday,October
2020-10-12,13,0.0,248.93133333337803,Monday,October
2020-10-12,14,0.0,250.47666666664105,Monday,October
2020-10-12,15,0.0,252.2893333333234,Monday,October
2020-10-12,16,0.0,249.90000000002328,Monday,October
2020-10-12,17,0.0,249.22799999998725,Monday,October
2020-10-12,18,0.0,158.5686666666957,Monday,October
2020-10-12,19,0.0,156.82066666663158,Monday,October
2020-10-12,20,0.0,155.19533333333675,Monday,October
2020-10-12,21,0.0,151.11800000002452,Monday,October
2020-10-12,22,0.0,148.88799999997718,Monday,October
2020-10-12,23,0.0,148.59866666664604,Monday,October
2020-10-13,0,0.0,148.01866666669181,Tuesday,October
2020-10-13,1,0.0,147.85266666668468,Tuesday,October
2020-10-13,2,0.0,146.49799999997487,Tuesday,October
2020-10-13,3,0.0,148.31866666669183,Tuesday,October
2020-10-13,4,0.0,150.51999999997983,Tuesday,October
2020-10-13,5,0.0,168.402666666673,Tuesday,October
2020-10-13,6,0.0,181.7200000000031,Tuesday,October
2020-10-13,7,0.0,308.609333333342,Tuesday,October
2020-10-13,8,219.0,357.39466666665396,Tuesday,October
2020-10-13,9,492.0,344.00599999997064,Tuesday,October
2020-10-13,10,541.0,376.52133333338423,Tuesday,October
2020-10-13,11,391.0,361.5799999999969,Tuesday,October
2020-10-13,12,208.0,368.51666666665886,Tuesday,October
2020-10-13,13,191.0,349.11333333332635,Tuesday,October
2020-10-13,14,106.0,331.3146666666609,Tuesday,October
2020-10-13,15,221.0,316.9866666666814,Tuesday,October
2020-10-13,16,221.0,310.7239999999758,Tuesday,October
2020-10-13,17,28.0,300.23066666665255,Tuesday,October
2020-10-13,18,28.0,192.55466666668653,Tuesday,October
2020-10-13,19,0.0,175.54733333330756,Tuesday,October
2020-10-13,20,0.0,172.7960000000273,Tuesday,October
2020-10-13,21,0.0,161.68666666669304,Tuesday,October
2020-10-13,22,0.0,157.7,Tuesday,October
2020-10-13,23,0.0,154.0113333333051,Tuesday,October
2020-10-14,0,0.0,147.40200000000183,Wednesday,October
2020-10-14,1,0.0,146.8633333333574,Wednesday,October
2020-10-14,2,0.0,145.6966666666131,Wednesday,October
2020-10-14,3,0.0,146.6246666666741,Wednesday,October
2020-10-14,4,0.0,148.4879999999966,Wednesday,October
2020-10-14,5,0.0,164.02000000002639,Wednesday,October
2020-10-14,6,0.0,207.8626666666901,Wednesday,October
2020-10-14,7,0.0,314.130666666637,Wednesday,October
2020-10-14,8,162.0,372.51333333335344,Wednesday,October
2020-10-14,9,354.0,262.2413333333408,Wednesday,October
2020-10-14,10,363.0,256.03799999999654,Wednesday,October
2020-10-14,11,272.5,257.7659999999838,Wednesday,October
2020-10-14,12,140.0,244.50533333333055,Wednesday,October
2020-10-14,13,59.5,244.8893333333389,Wednesday,October
2020-10-14,14,34.0,241.11599999997608,Wednesday,October
2020-10-14,15,141.0,240.15266666670794,Wednesday,October
2020-10-14,16,128.0,223.00199999997855,Wednesday,October
2020-10-14,17,95.0,213.1606666666378,Wednesday,October
2020-10-14,18,95.0,189.83666666671633,Wednesday,October
2020-10-14,19,0.0,177.86133333330508,Wednesday,October
2020-10-14,20,0.0,169.68799999998106,Wednesday,October
2020-10-14,21,0.0,164.78533333336236,Wednesday,October
2020-10-14,22,0.0,158.39333333332712,Wednesday,October
2020-10-14,23,0.0,155.42133333334158,Wednesday,October
2020-10-15,0,0.0,150.63999999999456,Thursday,October
2020-10-15,1,0.0,149.1159999999994,Thursday,October
2020-10-15,2,0.0,146.737333333306,Thursday,October
2020-10-15,3,0.0,146.41600000004982,Thursday,October
2020-10-15,4,0.0,146.88666666666975,Thursday,October
2020-10-15,5,0.0,163.23599999996753,Thursday,October
2020-10-15,6,0.0,296.9706666666782,Thursday,October
2020-10-15,7,0.0,359.3413333333059,Thursday,October
2020-10-15,8,209.0,363.3986666666887,Thursday,October
2020-10-15,9,406.0,460.2026666666692,Thursday,October
2020-10-15,10,382.5,407.36800000002455,Thursday,October
2020-10-15,11,221.5,349.18933333331177,Thursday,October
2020-10-15,12,98.0,349.34733333332696,Thursday,October
2020-10-15,13,136.0,353.4100000000132,Thursday,October
2020-10-15,14,74.0,342.56266666663964,Thursday,October
2020-10-15,15,180.0,334.02199999999334,Thursday,October
2020-10-15,16,168.0,320.4299999999969,Thursday,October
2020-10-15,17,59.0,305.86933333335134,Thursday,October
2020-10-15,18,59.0,291.70866666669804,Thursday,October
2020-10-15,19,0.0,184.14199999995373,Thursday,October
2020-10-15,20,0.0,179.36266666666293,Thursday,October
2020-10-15,21,0.0,168.60800000001908,Thursday,October
2020-10-15,22,0.0,162.87733333331997,Thursday,October
2020-10-15,23,0.0,159.61733333335724,Thursday,October
2020-10-16,0,0.0,154.13266666668545,Friday,October
2020-10-16,1,0.0,153.62866666661964,Friday,October
2020-10-16,2,0.0,155.02466666668576,Friday,October
2020-10-16,3,0.0,153.70066666667503,Friday,October
2020-10-16,4,0.0,156.10533333333444,Friday,October
2020-10-16,5,0.0,173.6173333333262,Friday,October
2020-10-16,6,0.0,308.0213333333532,Friday,October
2020-10-16,7,0.0,326.66466666666867,Friday,October
2020-10-16,8,171.0,383.7966666666519,Friday,October
2020-10-16,9,268.0,353.7933333333232,Friday,October
2020-10-16,10,212.5,346.0186666666646,Friday,October
2020-10-16,11,192.0,346.7733333333124,Friday,October
2020-10-16,12,128.0,337.4553333333849,Friday,October
2020-10-16,13,72.5,327.43399999998894,Friday,October
2020-10-16,14,21.0,313.55333333334806,Friday,October
2020-10-16,15,207.0,305.38799999998884,Friday,October
2020-10-16,16,211.0,302.08799999998496,Friday,October
2020-10-16,17,25.0,293.3693333333125,Friday,October
2020-10-16,18,25.0,309.1239999999952,Friday,October
2020-10-16,19,0.0,183.2986666667159,Friday,October
2020-10-16,20,0.0,152.6399999999519,Friday,October
2020-10-16,21,0.0,149.4546666667137,Friday,October
2020-10-16,22,0.0,146.38799999999657,Friday,October
2020-10-16,23,0.0,146.30199999995529,Friday,October
2020-10-17,0,0.0,144.15666666669227,Saturday,October
2020-10-17,1,0.0,143.5293333333063,Saturday,October
2020-10-17,2,0.0,142.33466666666402,Saturday,October
2020-10-17,3,0.0,142.91466666671522,Saturday,October
2020-10-17,4,0.0,141.2626666666668,Saturday,October
2020-10-17,5,0.0,142.90266666664584,Saturday,October
2020-10-17,6,0.0,142.05600000000172,Saturday,October
2020-10-17,7,0.0,142.26133333332447,Saturday,October
2020-10-17,8,0.0,136.20933333333815,Saturday,October
2020-10-17,9,0.0,138.81466666666867,Saturday,October
2020-10-17,10,0.0,141.13466666668344,Saturday,October
2020-10-17,11,0.0,144.10666666665736,Saturday,October
2020-10-17,12,0.0,145.33333333334883,Saturday,October
2020-10-17,13,0.0,145.33399999997735,Saturday,October
2020-10-17,14,0.0,143.31533333331268,Saturday,October
2020-10-17,15,0.0,146.6,Saturday,October
2020-10-17,16,0.0,142.00399999999985,Saturday,October
2020-10-17,17,0.0,143.2573333333518,Saturday,October
2020-10-17,18,0.0,140.606666666669,Saturday,October
2020-10-17,19,0.0,144.02266666666836,Saturday,October
2020-10-17,20,0.0,143.39733333332694,Saturday,October
2020-10-17,21,0.0,142.89733333331532,Saturday,October
2020-10-17,22,0.0,138.36600000002264,Saturday,October
2020-10-17,23,0.0,142.68066666668744,Saturday,October
2020-10-18,0,0.0,141.47999999997748,Sunday,October
2020-10-18,1,0.0,139.71933333336298,Sunday,October
2020-10-18,2,0.0,140.51533333330102,Sunday,October
2020-10-18,3,0.0,140.34933333334433,Sunday,October
2020-10-18,4,0.0,137.98466666665627,Sunday,October
2020-10-18,5,0.0,140.160666666696,Sunday,October
2020-10-18,6,0.0,141.05733333332853,Sunday,October
2020-10-18,7,0.0,139.7133333333108,Sunday,October
2020-10-18,8,0.0,134.28933333335831,Sunday,October
2020-10-18,9,0.0,136.53866666663671,Sunday,October
2020-10-18,10,0.0,139.54466666667332,Sunday,October
2020-10-18,11,0.0,138.6153333333127,Sunday,October
2020-10-18,12,0.0,142.11866666668016,Sunday,October
2020-10-18,13,0.0,141.84800000000203,Sunday,October
2020-10-18,14,0.0,145.1419999999809,Sunday,October
2020-10-18,15,0.0,140.06466666671136,Sunday,October
2020-10-18,16,0.0,142.94000000000233,Sunday,October
2020-10-18,17,0.0,137.1346666666718,Sunday,October
2020-10-18,18,0.0,140.93999999994412,Sunday,October
2020-10-18,19,0.0,139.74800000004856,Sunday,October
2020-10-18,20,0.0,143.02933333333348,Sunday,October
2020-10-18,21,0.0,139.63933333328458,Sunday,October
2020-10-18,22,0.0,138.28600000002965,Sunday,October
2020-10-18,23,0.0,139.92799999999116,Sunday,October
2020-10-19,0,0.0,141.71066666668048,Monday,October
2020-10-19,1,0.0,140.15200000002127,Monday,October
2020-10-19,2,0.0,138.55466666665936,Monday,October
2020-10-19,3,0.0,139.311999999984,Monday,October
2020-10-19,4,0.0,142.13733333335256,Monday,October
2020-10-19,5,0.0,152.63266666664276,Monday,October
