Date,Occupation,Energy consumption [kwh],Week_day,Month
2019-06-11,0.0,8697.285999999996,Tuesday,June
2019-06-12,0.0,8977.374666666665,Wednesday,June
2019-06-13,0.0,9223.009999999995,Thursday,June
2019-06-14,0.0,9618.28400000001,Friday,June
2019-06-15,0.0,4374.737333333341,Saturday,June
2019-06-16,0.0,4349.240666666654,Sunday,June
2019-06-17,0.0,10953.792000000001,Monday,June
2019-06-18,0.0,10582.112666666659,Tuesday,June
2019-06-19,0.0,10615.594666666671,Wednesday,June
2019-06-20,0.0,10471.856000000007,Thursday,June
2019-06-21,0.0,10230.499333333322,Friday,June
2019-06-22,0.0,4628.273333333335,Saturday,June
2019-06-23,0.0,4638.959333333329,Sunday,June
2019-06-24,0.0,5344.804000000007,Monday,June
2019-06-25,0.0,11816.01266666667,Tuesday,June
2019-06-26,0.0,12384.017952380944,Wednesday,June
2019-06-27,0.0,12788.83404761905,Thursday,June
2019-06-28,0.0,13210.554497354504,Friday,June
2019-06-29,0.0,4966.80328042326,Saturday,June
2019-06-30,0.0,4898.444603174605,Sunday,June
2019-07-01,0.0,13631.297234432253,Monday,July
2019-07-02,0.0,13658.73788461537,Tuesday,July
2019-07-03,0.0,12846.754999999997,Wednesday,July
2019-07-04,0.0,12591.011944444463,Thursday,July
2019-07-05,0.0,12649.529555555542,Friday,July
2019-07-06,0.0,6074.838666666662,Saturday,July
2019-07-07,0.0,5984.060000000013,Sunday,July
2019-07-08,0.0,12590.793333333333,Monday,July
2019-07-09,0.0,11455.76266666666,Tuesday,July
2019-07-10,0.0,11978.52533333334,Wednesday,July
2019-07-11,0.0,11920.277333333328,Thursday,July
2019-07-12,0.0,12138.122666666675,Friday,July
2019-07-13,0.0,5533.93533333331,Saturday,July
2019-07-14,0.0,5344.591333333348,Sunday,July
2019-07-15,0.0,11970.952000000001,Monday,July
2019-07-16,0.0,11719.000295833337,Tuesday,July
2019-07-17,0.0,10617.650000000009,Wednesday,July
2019-07-18,0.0,9617.744666666656,Thursday,July
2019-07-19,0.0,10328.168000000009,Friday,July
2019-07-20,0.0,5201.368666666659,Saturday,July
2019-07-21,0.0,5294.075333333347,Sunday,July
2019-07-22,0.0,11479.116666666667,Monday,July
2019-07-23,0.0,10947.31133333332,Tuesday,July
2019-07-24,0.0,10958.380666666673,Wednesday,July
2019-07-25,0.0,11123.358000000004,Thursday,July
2019-07-26,0.0,10931.206000000007,Friday,July
2019-07-27,0.0,5471.109333333307,Saturday,July
2019-07-28,0.0,5191.050666666667,Sunday,July
2019-07-29,0.0,10377.626000000018,Monday,July
2019-07-30,0.0,10219.568666666655,Tuesday,July
2019-07-31,0.0,9035.163333333332,Wednesday,July
2019-08-01,0.0,5052.87533333334,Thursday,August
2019-08-02,0.0,4681.31266666667,Friday,August
2019-08-03,0.0,4200.702666666652,Saturday,August
2019-08-04,0.0,4329.51800000004,Sunday,August
2019-08-05,0.0,4805.589999999967,Monday,August
2019-08-06,0.0,4907.02000000003,Tuesday,August
2019-08-07,0.0,4986.814666666653,Wednesday,August
2019-08-08,0.0,4915.586666666682,Thursday,August
2019-08-09,0.0,4920.403999999961,Friday,August
2019-08-10,0.0,4532.398666666681,Saturday,August
2019-08-11,0.0,4369.588666666664,Sunday,August
2019-08-12,0.0,4528.7806666666565,Monday,August
2019-08-13,0.0,4303.410000000017,Tuesday,August
2019-08-14,0.0,4392.807999999992,Wednesday,August
2019-08-15,0.0,4452.256666666642,Thursday,August
2019-08-16,0.0,4286.367333333349,Friday,August
2019-08-17,0.0,4228.71533333334,Saturday,August
2019-08-18,0.0,4314.395333333337,Sunday,August
2019-08-19,0.0,4500.647333333339,Monday,August
2019-08-20,0.0,4392.277333333332,Tuesday,August
2019-08-21,0.0,4351.921333333318,Wednesday,August
2019-08-22,0.0,4445.854000000011,Thursday,August
2019-08-23,0.0,4346.688666666664,Friday,August
2019-08-24,0.0,4198.508000000007,Saturday,August
2019-08-25,0.0,4252.568666666661,Sunday,August
2019-08-26,0.0,4544.544666666661,Monday,August
2019-08-27,0.0,4460.17933333333,Tuesday,August
2019-08-28,0.0,4573.205999999986,Wednesday,August
2019-08-29,0.0,4739.8,Thursday,August
2019-08-30,0.0,4840.604666666691,Friday,August
2019-08-31,0.0,4390.642000000004,Saturday,August
2019-09-01,0.0,4263.323333333327,Sunday,September
2019-09-02,0.0,9937.558000000015,Monday,September
2019-09-03,0.0,9352.61066666663,Tuesday,September
2019-09-04,0.0,9085.264000000036,Wednesday,September
2019-09-05,0.0,8577.447999999975,Thursday,September
2019-09-06,0.0,7833.754666666702,Friday,September
2019-09-07,0.0,4491.199999999965,Saturday,September
2019-09-08,0.0,4450.833333333321,Sunday,September
2019-09-09,836.0,8081.06000000002,Monday,September
2019-09-10,366.0,7491.164000000005,Tuesday,September
2019-09-11,0.0,6587.956000000001,Wednesday,September
2019-09-12,4309.0,8180.503333333329,Thursday,September
2019-09-13,2881.0,7848.514000000013,Friday,September
2019-09-14,0.0,4814.502666666665,Saturday,September
2019-09-15,0.0,4827.253333333294,Sunday,September
2019-09-16,3750.0,9398.946666666705,Monday,September
2019-09-17,3736.0,9915.26999999996,Tuesday,September
2019-09-18,3638.0,10178.564000000013,Wednesday,September
2019-09-19,4327.0,9736.984666666694,Thursday,September
2019-09-20,2881.0,9180.06866666664,Friday,September
2019-09-21,0.0,4476.252666666681,Saturday,September
2019-09-22,0.0,4580.806666666692,Sunday,September
2019-09-23,3750.0,8018.098666666696,Monday,September
2019-09-24,0.0,5169.451333333319,Tuesday,September
2019-09-25,3638.0,8953.742,Wednesday,September
2019-09-26,4327.0,9095.454666666656,Thursday,September
2019-09-27,2881.0,8868.712000000016,Friday,September
2019-09-28,0.0,4227.141333333337,Saturday,September
2019-09-29,0.0,4261.346666666683,Sunday,September
2019-09-30,4288.0,9423.83757575756,Monday,September
2019-10-01,4230.5,8520.838424242434,Tuesday,October
2019-10-02,4170.0,9184.090666666661,Wednesday,October
2019-10-03,4612.0,8761.10733333332,Thursday,October
2019-10-04,3378.0,8472.112666666686,Friday,October
2019-10-05,0.0,4345.719999999972,Saturday,October
2019-10-06,0.0,4309.650000000023,Sunday,October
2019-10-07,4283.0,8286.630000000005,Monday,October
2019-10-08,4247.5,8419.020000000019,Tuesday,October
2019-10-09,4153.0,8153.069999999949,Wednesday,October
2019-10-10,4644.0,8032.196153846193,Thursday,October
2019-10-11,3378.0,8044.773846153837,Friday,October
2019-10-12,0.0,3923.859999999986,Saturday,October
2019-10-13,0.0,3981.1406249999854,Sunday,October
2019-10-14,4283.0,8376.733125000039,Monday,October
2019-10-15,4247.5,7758.886249999985,Tuesday,October
2019-10-16,4153.0,6377.9637500000135,Wednesday,October
2019-10-17,4644.0,5643.856249999993,Thursday,October
2019-10-18,3378.0,5039.089999999967,Friday,October
2019-10-19,0.0,3784.8300000000163,Saturday,October
2019-10-20,0.0,3861.975000000002,Sunday,October
2019-10-21,4283.0,5894.345000000005,Monday,October
2019-10-22,4261.5,5911.080000000016,Tuesday,October
2019-10-23,4153.0,5439.5,Wednesday,October
2019-10-24,4644.0,5558.96875,Thursday,October
2019-10-25,3378.0,5469.257916666629,Friday,October
2019-10-26,0.0,3735.233333333333,Saturday,October
2019-10-27,0.0,3812.5846666667185,Sunday,October
2019-10-28,4283.0,5790.519999999972,Monday,October
2019-10-29,4210.0,5763.821999999997,Tuesday,October
2019-10-30,4239.5,5878.998666666646,Wednesday,October
2019-10-31,4595.0,5725.9111666667195,Thursday,October
2019-11-01,0.0,3967.3721666666406,Friday,November
2019-11-02,0.0,3673.755333333307,Saturday,November
2019-11-03,0.0,3527.96875,Sunday,November
2019-11-04,4355.0,5632.589666666665,Monday,November
2019-11-05,4216.0,6490.412250000037,Tuesday,November
2019-11-06,4175.0,5940.2624166666565,Wednesday,November
2019-11-07,4107.0,6020.482916666668,Thursday,November
2019-11-08,3435.0,7291.970666666666,Friday,November
2019-11-09,0.0,3569.835333333335,Saturday,November
2019-11-10,0.0,3607.867333333353,Sunday,November
2019-11-11,4239.0,7927.426666666644,Monday,November
2019-11-12,4255.0,7796.340000000002,Tuesday,November
2019-11-13,4149.0,7779.523333333301,Wednesday,November
2019-11-14,4667.0,7819.71666666669,Thursday,November
2019-11-15,3422.0,7397.598666666673,Friday,November
2019-11-16,0.0,3625.6826666666425,Saturday,November
2019-11-17,0.0,3484.3373333333293,Sunday,November
2019-11-18,4279.0,8076.994666666704,Monday,November
2019-11-19,4282.0,8036.730000000016,Tuesday,November
2019-11-20,4149.0,8055.280666666644,Wednesday,November
2019-11-21,4642.0,7924.495999999985,Thursday,November
2019-11-22,3497.0,7640.684666666675,Friday,November
2019-11-23,0.0,3773.9099999999744,Saturday,November
2019-11-24,0.0,3817.7353333333313,Sunday,November
2019-11-25,4360.0,8066.556666666668,Monday,November
2019-11-26,4257.0,8054.025333333333,Tuesday,November
2019-11-27,4263.0,7949.540000000022,Wednesday,November
2019-11-28,4592.0,7688.005333333345,Thursday,November
2019-11-29,3422.0,7261.218666666638,Friday,November
2019-11-30,0.0,3833.5106666666843,Saturday,November
2019-12-01,0.0,3754.850666666667,Sunday,December
2019-12-02,4287.0,7958.008,Monday,December
2019-12-03,4167.0,7877.697333333331,Tuesday,December
2019-12-04,4160.0,8061.9746666666815,Wednesday,December
2019-12-05,4552.0,7379.917333333322,Thursday,December
2019-12-06,0.0,3652.293333333358,Friday,December
2019-12-07,0.0,3520.040666666642,Saturday,December
2019-12-08,0.0,3543.9926666666906,Sunday,December
2019-12-09,4331.0,7965.999999999953,Monday,December
2019-12-10,4211.0,7879.766666666663,Tuesday,December
2019-12-11,4185.0,7942.71266666669,Wednesday,December
2019-12-12,4545.0,8188.2300000000005,Thursday,December
2019-12-13,3426.0,7536.360805199978,Friday,December
2019-12-14,0.0,3852.5073333333285,Saturday,December
2019-12-15,0.0,3850.5266666667226,Sunday,December
2019-12-16,4283.0,8016.505999999974,Monday,December
2019-12-17,4160.0,7674.8199999999715,Tuesday,December
2019-12-18,4185.0,7452.418666666696,Wednesday,December
2019-12-19,4696.5,7489.332000000002,Thursday,December
2019-12-20,3378.0,6678.202666666684,Friday,December
2019-12-21,0.0,3646.3026133333115,Saturday,December
2019-12-22,0.0,3568.8039999999996,Sunday,December
2019-12-23,0.0,3984.1333333333564,Monday,December
2019-12-24,0.0,3828.3266666666177,Tuesday,December
2019-12-25,0.0,3641.098666666716,Wednesday,December
2019-12-26,0.0,3630.6773333333354,Thursday,December
2019-12-27,0.0,3832.5519999999474,Friday,December
2019-12-28,0.0,3570.51333333333,Saturday,December
2019-12-29,0.0,3567.1613333333707,Sunday,December
2019-12-30,0.0,3978.1439999999902,Monday,December
2019-12-31,0.0,3908.1199999999953,Tuesday,December
2020-01-01,0.0,3694.3533333333635,Wednesday,January
2020-01-02,0.0,3930.919999999995,Thursday,January
2020-01-03,0.0,4412.4253333333145,Friday,January
2020-01-04,0.0,5925.074666666663,Saturday,January
2020-01-05,0.0,6026.688000000024,Sunday,January
2020-01-06,0.0,6228.494666666666,Monday,January
2020-01-07,44.0,7698.039999999979,Tuesday,January
2020-01-08,44.0,7609.065333333355,Wednesday,January
2020-01-09,89.0,7742.15466666662,Thursday,January
2020-01-10,92.0,7461.016000000046,Friday,January
2020-01-11,0.0,3831.1039999999803,Saturday,January
2020-01-12,0.0,3754.3866666666618,Sunday,January
2020-01-13,89.0,8131.16666666669,Monday,January
2020-01-14,95.0,8211.23866666662,Tuesday,January
2020-01-15,76.0,8237.794666666668,Wednesday,January
2020-01-16,44.0,8258.100000000022,Thursday,January
2020-01-17,92.0,7428.692857142881,Friday,January
2020-01-18,0.0,3978.6151428571266,Saturday,January
2020-01-19,0.0,4031.8318640000152,Sunday,January
2020-01-20,76.0,8579.347928571427,Monday,January
2020-01-21,89.0,7904.033904761853,Tuesday,January
2020-01-22,76.0,7592.076974358994,Wednesday,January
2020-01-23,89.0,7287.3643589743615,Thursday,January
2020-01-24,92.0,7152.29733333333,Friday,January
2020-01-25,0.0,3890.9367619047916,Saturday,January
2020-01-26,0.0,3876.69590476187,Sunday,January
2020-01-27,45.0,8280.535066666664,Monday,January
2020-01-28,0.0,7655.010171428603,Tuesday,January
2020-01-29,45.0,7415.890476190474,Wednesday,January
2020-01-30,0.0,7361.669285714299,Thursday,January
2020-01-31,45.0,7118.442333333303,Friday,January
2020-02-01,0.0,3788.004833333361,Saturday,February
2020-02-02,0.0,3788.9758333332875,Sunday,February
2020-02-03,0.0,7722.534000000043,Monday,February
2020-02-04,0.0,7427.607417543848,Tuesday,February
2020-02-05,0.0,6901.654106265673,Wednesday,February
2020-02-06,0.0,7321.428982456093,Thursday,February
2020-02-07,0.0,6931.853948340831,Friday,February
2020-02-08,0.0,4889.144072310783,Saturday,February
2020-02-09,0.0,4889.144072310783,Sunday,February
2020-02-10,3714.0,7031.053653645533,Monday,February
2020-02-11,4939.0,7292.640263833512,Tuesday,February
2020-02-12,4574.0,7294.275969399401,Wednesday,February
2020-02-13,3689.0,7746.985527226851,Thursday,February
2020-02-14,3645.0,7157.565545841979,Friday,February
2020-02-15,0.0,4378.059940131216,Saturday,February
2020-02-16,0.0,4378.059940131216,Sunday,February
2020-02-17,3714.0,7074.367939872597,Monday,February
2020-02-18,4939.0,7378.636557993708,Tuesday,February
2020-02-19,4574.0,7199.82902312518,Wednesday,February
2020-02-20,3680.0,7541.487794537648,Thursday,February
2020-02-21,3684.0,7243.367411699804,Friday,February
2020-02-22,0.0,3895.5591666666655,Saturday,February
2020-02-23,0.0,3870.9959999999924,Sunday,February
2020-02-24,3714.0,8183.190666666657,Monday,February
2020-02-25,4939.0,7381.281333333359,Tuesday,February
2020-02-26,4535.0,7510.04666666664,Wednesday,February
2020-02-27,3641.0,7640.1186666666645,Thursday,February
2020-02-28,3645.0,7281.940000000033,Friday,February
2020-02-29,0.0,3967.0159999999837,Saturday,February
2020-03-01,0.0,3915.426666666664,Sunday,March
2020-03-02,3675.0,8049.919999999995,Monday,March
2020-03-03,4900.0,7740.362666666667,Tuesday,March
2020-03-04,4535.0,7785.986280423297,Wednesday,March
2020-03-05,3629.0,7631.739497354457,Thursday,March
2020-03-06,3645.0,7215.901111111157,Friday,March
2020-03-07,0.0,3924.474444444416,Saturday,March
2020-03-08,0.0,3935.0311111111055,Sunday,March
2020-03-09,3723.0,8228.782222222215,Monday,March
2020-03-10,4948.0,7566.683703703721,Tuesday,March
2020-03-11,4571.0,7608.928148148126,Wednesday,March
2020-03-12,3677.0,7381.568306878328,Thursday,March
2020-03-13,3681.0,5841.431693121706,Friday,March
2020-03-14,0.0,3678.1837037036935,Saturday,March
2020-03-15,0.0,3671.337222222189,Sunday,March
2020-03-16,3711.0,4321.386851851895,Monday,March
2020-03-17,4945.0,3763.0711111110672,Tuesday,March
2020-03-18,4427.0,3665.950687830704,Wednesday,March
2020-03-19,3718.0,3587.084126984117,Thursday,March
2020-03-20,3434.0,3559.907037037073,Friday,March
2020-03-21,0.0,3420.2609788359646,Saturday,March
2020-03-22,0.0,3442.1219841270054,Sunday,March
2020-03-23,3703.0,3626.3926984126992,Monday,March
2020-03-24,4945.0,3555.4046031745784,Tuesday,March
2020-03-25,4427.0,3486.4382539682406,Wednesday,March
2020-03-26,3718.0,3409.868888888907,Thursday,March
2020-03-27,3408.5,3369.174444444458,Friday,March
2020-03-28,0.0,3232.4025925925753,Saturday,March
2020-03-29,0.0,3160.2016137565993,Sunday,March
2020-03-30,3675.0,3385.908756613792,Monday,March
2020-03-31,4900.0,3311.5903703703466,Tuesday,March
2020-04-01,4413.0,3312.3496296296316,Wednesday,April
2020-04-02,3629.0,3359.325449735429,Thursday,April
2020-04-03,3345.0,3340.6686243386584,Friday,April
2020-04-04,0.0,3208.5213756613853,Saturday,April
2020-04-05,0.0,3221.123809523782,Sunday,April
2020-04-06,0.0,3395.025185185189,Monday,April
2020-04-07,0.0,3384.3370370370294,Tuesday,April
2020-04-08,0.0,3390.271851851885,Wednesday,April
2020-04-09,0.0,3364.9899999999775,Thursday,April
2020-04-10,0.0,3354.4174074074144,Friday,April
2020-04-11,0.0,3221.2137566137453,Saturday,April
2020-04-12,0.0,3234.0588095238363,Sunday,April
2020-04-13,0.0,3375.2437301586992,Monday,April
2020-04-14,4823.0,3338.67703703704,Tuesday,April
2020-04-15,4427.0,3300.1548148148418,Wednesday,April
2020-04-16,3673.0,3333.650370370343,Thursday,April
2020-04-17,3163.0,3281.882222222229,Friday,April
2020-04-18,0.0,3174.3432539682394,Saturday,April
2020-04-19,0.0,3207.539708994696,Sunday,April
2020-04-20,3718.0,3499.7955555555614,Monday,April
2020-04-21,4823.0,3312.535608465648,Tuesday,April
2020-04-22,4428.0,3310.9521164021153,Wednesday,April
2020-04-23,3629.0,3340.911534391518,Thursday,April
2020-04-24,3207.0,3462.519999999967,Friday,April
2020-04-25,0.0,3281.66730158733,Saturday,April
2020-04-26,0.0,3291.9719576719576,Sunday,April
2020-04-27,3718.0,3463.896931216954,Monday,April
2020-04-28,4823.0,3430.1285714285495,Tuesday,April
2020-04-29,4257.0,3383.805714285708,Wednesday,April
2020-04-30,3673.0,3419.6858201058412,Thursday,April
2020-05-01,0.0,3437.880965608469,Friday,May
2020-05-02,0.0,3337.6760714285474,Saturday,May
2020-05-03,0.0,3353.911428571447,Sunday,May
2020-05-04,3680.0,3565.6889417989523,Monday,May
2020-05-05,4823.0,3574.087129629631,Tuesday,May
2020-05-06,4406.0,3709.8613888888653,Wednesday,May
2020-05-07,3730.0,3575.3275396825516,Thursday,May
2020-05-08,3088.0,3512.714682539671,Friday,May
2020-05-09,0.0,3327.257777777746,Saturday,May
2020-05-10,0.0,3324.2444444444973,Sunday,May
2020-05-11,3680.0,3519.4674074073832,Monday,May
2020-05-12,4823.0,3533.7814814814674,Tuesday,May
2020-05-13,4405.0,3726.5207407407406,Wednesday,May
2020-05-14,3640.0,3545.5091005291233,Thursday,May
2020-05-15,3179.0,3423.9868253968134,Friday,May
2020-05-16,0.0,3327.036666666664,Saturday,May
2020-05-17,0.0,3336.3044444444627,Sunday,May
2020-05-18,3665.0,3781.5807407407187,Monday,May
2020-05-19,4823.0,3727.388439153445,Tuesday,May
2020-05-20,4405.0,3865.4982889115263,Wednesday,May
2020-05-21,3728.0,3825.681550802149,Thursday,May
2020-05-22,3074.0,3746.9879500890925,Friday,May
2020-05-23,0.0,3722.541853832437,Saturday,May
2020-05-24,0.0,3661.4670588235745,Sunday,May
2020-05-25,3665.0,3964.81623885914,Monday,May
2020-05-26,4823.0,3934.0706830207255,Tuesday,May
2020-05-27,4433.0,3789.0242328042,Wednesday,May
2020-05-28,3686.0,3852.1416931216954,Thursday,May
2020-05-29,3046.0,4033.5612698412947,Friday,May
2020-05-30,0.0,3488.6640476190573,Saturday,May
2020-05-31,0.0,3472.681979989263,Sunday,May
2020-06-01,0.0,3704.3640740740702,Monday,June
2020-06-02,45.0,5542.381481481489,Tuesday,June
2020-06-03,0.0,4783.473333333345,Wednesday,June
2020-06-04,45.0,4690.867999999997,Thursday,June
2020-06-05,0.0,4493.917333333287,Friday,June
2020-06-06,0.0,3554.9753333333333,Saturday,June
2020-06-07,0.0,3533.651333333385,Sunday,June
2020-06-08,0.0,4293.847999999986,Monday,June
2020-06-09,45.0,4590.798666666634,Tuesday,June
2020-06-10,30.0,4632.02266666666,Wednesday,June
2020-06-11,0.0,4631.345333333372,Thursday,June
2020-06-12,0.0,4760.488000000012,Friday,June
2020-06-13,0.0,3585.285333333331,Saturday,June
2020-06-14,0.0,3496.648000000002,Sunday,June
2020-06-15,0.0,4999.6066666666375,Monday,June
2020-06-16,0.0,4814.42399999998,Tuesday,June
2020-06-17,45.0,4953.9413333333405,Wednesday,June
2020-06-18,0.0,4904.104000000031,Thursday,June
2020-06-19,0.0,4289.503666666662,Friday,June
2020-06-20,0.0,3641.7236666666304,Saturday,June
2020-06-21,0.0,3734.9646666666918,Sunday,June
2020-06-22,0.0,4819.398666666665,Monday,June
2020-06-23,0.0,5802.388250000004,Tuesday,June
2020-06-24,0.0,3725.7124166666677,Wednesday,June
2020-06-25,0.0,4879.961333333359,Thursday,June
2020-06-26,75.0,4904.998416666647,Friday,June
2020-06-27,0.0,3677.072916666682,Saturday,June
2020-06-28,0.0,3740.4120000000034,Sunday,June
2020-06-29,0.0,5068.047999999998,Monday,June
2020-06-30,0.0,4980.408666666613,Tuesday,June
2020-07-01,0.0,6223.546,Wednesday,July
2020-07-02,0.0,7471.176000000032,Thursday,July
2020-07-03,0.0,8768.798666666684,Friday,July
2020-07-04,0.0,4059.339333333339,Saturday,July
2020-07-05,0.0,4063.7153333332817,Sunday,July
2020-07-06,0.0,9831.468000000035,Monday,July
2020-07-07,0.0,9695.193999999963,Tuesday,July
2020-07-08,0.0,9658.21800000002,Wednesday,July
2020-07-09,0.0,9532.743999999993,Thursday,July
2020-07-10,0.0,9195.352000000037,Friday,July
2020-07-11,0.0,4150.311333333282,Saturday,July
2020-07-12,0.0,4117.375333333357,Sunday,July
2020-07-13,0.0,9741.768000000013,Monday,July
2020-07-14,0.0,8319.545333333344,Tuesday,July
2020-07-15,0.0,8867.655999999997,Wednesday,July
2020-07-16,0.0,7328.163999999955,Thursday,July
2020-07-17,0.0,7599.684000000047,Friday,July
2020-07-18,0.0,5611.830666666645,Saturday,July
2020-07-19,0.0,3959.7873333333096,Sunday,July
2020-07-20,0.0,7458.5833333333485,Monday,July
2020-07-21,0.0,7026.321333333361,Tuesday,July
2020-07-22,0.0,6920.786666666619,Wednesday,July
2020-07-23,0.0,7114.829333333333,Thursday,July
2020-07-24,0.0,7178.114666666668,Friday,July
2020-07-25,0.0,4087.0413333333368,Saturday,July
2020-07-26,0.0,4093.893333333381,Sunday,July
2020-07-27,0.0,7707.2853333333,Monday,July
2020-07-28,0.0,7494.954000000031,Tuesday,July
2020-07-29,0.0,7530.360666666618,Wednesday,July
2020-07-30,0.0,7375.32133333333,Thursday,July
2020-07-31,0.0,7209.553333333348,Friday,July
2020-08-01,0.0,4024.4593333333187,Saturday,August
2020-08-02,0.0,4000.3033333333865,Sunday,August
2020-08-03,0.0,5141.661333333305,Monday,August
2020-08-04,0.0,4977.022814814811,Tuesday,August
2020-08-05,0.0,4892.02962962962,Wednesday,August
2020-08-06,0.0,4896.602222222237,Thursday,August
2020-08-07,0.0,4999.25666666666,Friday,August
2020-08-08,0.0,3925.509999999996,Saturday,August
2020-08-09,0.0,3872.465925925933,Sunday,August
2020-08-10,0.0,5035.451851851839,Monday,August
2020-08-11,0.0,5426.1555555555515,Tuesday,August
2020-08-12,0.0,5494.728888888921,Wednesday,August
2020-08-13,0.0,5774.801111111085,Thursday,August
2020-08-14,0.0,5167.55000000002,Friday,August
2020-08-15,0.0,3979.46624338626,Saturday,August
2020-08-16,0.0,3964.0131868131743,Sunday,August
2020-08-17,0.0,4775.533903133901,Monday,August
2020-08-18,0.0,4500.10199999999,Tuesday,August
2020-08-19,0.0,4718.101999999998,Wednesday,August
2020-08-20,0.0,4850.450666666656,Thursday,August
2020-08-21,0.0,4890.033333333333,Friday,August
2020-08-22,0.0,4077.6800000000358,Saturday,August
2020-08-23,0.0,3845.2853333332964,Sunday,August
2020-08-24,0.0,4802.7613333333675,Monday,August
2020-08-25,0.0,4998.900666666636,Tuesday,August
2020-08-26,0.0,4993.500666666648,Wednesday,August
2020-08-27,0.0,5001.672000000055,Thursday,August
2020-08-28,0.0,5042.8986666666615,Friday,August
2020-08-29,0.0,3606.894666666642,Saturday,August
2020-08-30,0.0,3519.0599999999977,Sunday,August
2020-08-31,0.0,4172.06666666667,Monday,August
2020-09-01,0.0,6757.392,Tuesday,September
2020-09-02,0.0,6435.124666666697,Wednesday,September
2020-09-03,0.0,6678.518666666668,Thursday,September
2020-09-04,0.0,6643.435333333335,Friday,September
2020-09-05,0.0,3771.2105000000197,Saturday,September
2020-09-06,0.0,3790.2074999999772,Sunday,September
2020-09-07,0.0,6315.30666666668,Monday,September
2020-09-08,0.0,5941.414166666677,Tuesday,September
2020-09-09,0.0,5939.715833333313,Wednesday,September
2020-09-10,0.0,6187.475833333354,Thursday,September
2020-09-11,0.0,5578.9888333333365,Friday,September
2020-09-12,0.0,3848.4033333333055,Saturday,September
2020-09-13,0.0,3905.178333333313,Sunday,September
2020-09-14,518.0,7362.457666666685,Monday,September
2020-09-15,476.0,7483.944999999999,Tuesday,September
2020-09-16,512.0,7914.375666666694,Wednesday,September
2020-09-17,613.0,7812.690999999972,Thursday,September
2020-09-18,256.0,7022.621333333326,Friday,September
2020-09-19,0.0,4124.602333333347,Saturday,September
2020-09-20,0.0,4032.455999999986,Sunday,September
2020-09-21,358.0,6894.417333333322,Monday,September
2020-09-22,552.0,6828.265333333351,Tuesday,September
2020-09-23,430.0,6865.529333333329,Wednesday,September
2020-09-24,0.0,4286.614666666673,Thursday,September
2020-09-25,340.0,5921.1633333333575,Friday,September
2020-09-26,0.0,3710.5066666666185,Saturday,September
2020-09-27,0.0,3646.894000000041,Sunday,September
2020-09-28,1635.0,6760.297333333342,Monday,September
2020-09-29,2516.0,6537.470666666639,Tuesday,September
2020-09-30,1844.0,6525.8479999999945,Wednesday,September
2020-10-01,1792.0,6717.237333333344,Thursday,October
2020-10-02,1533.0,6302.117333333334,Friday,October
2020-10-03,0.0,3618.5146666666415,Saturday,October
2020-10-04,0.0,3647.3893333333313,Sunday,October
2020-10-05,1761.0,6256.768666666669,Monday,October
2020-10-06,2516.0,6002.768666666665,Tuesday,October
2020-10-07,1844.0,5958.561333333332,Wednesday,October
2020-10-08,1929.0,5826.102000000048,Thursday,October
2020-10-09,1533.0,5864.509999999955,Friday,October
2020-10-10,0.0,3720.605333333354,Saturday,October
2020-10-11,0.0,3595.2266666666565,Sunday,October
2020-10-12,0.0,4626.190666666654,Monday,October
2020-10-13,2646.0,5830.6240000000225,Tuesday,October
2020-10-14,1844.0,4992.458666666675,Wednesday,October
2020-10-15,1993.0,6291.459999999997,Thursday,October
2020-10-16,1533.0,5977.772666666638,Friday,October
2020-10-17,0.0,3419.4980000000446,Saturday,October
2020-10-18,0.0,3360.7866666666387,Sunday,October
2020-10-19,1761.0,6001.236000000014,Monday,October
2020-10-20,2646.0,6079.45999999997,Tuesday,October
2020-10-21,1844.0,6100.97866666669,Wednesday,October
2020-10-22,1993.0,6586.356000000009,Thursday,October
2020-10-23,1533.0,6753.891999999993,Friday,October
2020-10-24,0.0,3746.9493333333326,Saturday,October
2020-10-25,0.0,3839.595333333356,Sunday,October
2020-10-26,1761.0,6509.104666666652,Monday,October
2020-10-27,2646.0,6451.767999999974,Tuesday,October
2020-10-28,1844.0,6731.954666666678,Wednesday,October
2020-10-29,1993.0,6674.256000000009,Thursday,October
2020-10-30,1533.0,6623.366666666682,Friday,October
2020-10-31,0.0,3604.9246666666704,Saturday,October
2020-11-01,0.0,3632.447333333335,Sunday,November
2020-11-02,1761.0,6961.078666666639,Monday,November
2020-11-03,2646.0,7007.766666666644,Tuesday,November
2020-11-04,1884.0,6537.947166666669,Wednesday,November
2020-11-05,1405.0,6285.434166666713,Thursday,November
2020-11-06,1403.0,6491.505333333331,Friday,November
2020-11-07,0.0,3611.4279999999912,Saturday,November
2020-11-08,0.0,3551.345333333294,Sunday,November
2020-11-09,1635.0,6433.408000000046,Monday,November
2020-11-10,2646.0,6475.252000000002,Tuesday,November
2020-11-11,1884.0,6646.637999999981,Wednesday,November
2020-11-12,1993.0,6759.747999999975,Thursday,November
2020-11-13,1533.0,6550.933630769265,Friday,November
2020-11-14,0.0,3728.647338302929,Saturday,November
2020-11-15,0.0,3825.3263642611423,Sunday,November
2020-11-16,1761.0,6681.190666666673,Monday,November
2020-11-17,2646.0,6827.965333333324,Tuesday,November
